"race_id","year","race","state","state_abbr","state_code","district_code","state_district","census_division","census_region","primary","race_type","name","party","status","incumbent","unopposed","votes","total_votes","vote_share","win","cpr_rating_late","cpr_rating_early","cpr_lean_d","cpr_lean_r","cpr_likely_d","cpr_likely_r","cpr_solid_d","cpr_solid_r","cpr_toss_up","cpr_favored","population","share_male","share_white","share_black","share_hisp","share_other","share_u18","share_65plus","log_income_per_capita","unemp_local","lfpr_local","jobs_nat","pce_nat","rdpi_nat","cpi_nat","ics_nat","sp500_nat","unemp_nat","universalism","fb_connectedness","fb_bias","volunteering_rate","civic_organizations","population_2000","share_male_2000","share_white_2000","share_black_2000","share_hisp_2000","share_other_2000","share_u18_2000","share_65plus_2000","log_income_per_capita_2000","num_givers","num_givers_total","total_receipts","total_disbursements","total_indiv_contribs","total_unitemized","total_pac_contribs","total_party_contribs","total_contribs_from_candidate","votesmart_id","economic_conservatism_average","social_conservatism_average","channel_mean_cnn_leo","channel_mean_fnc_leo","channel_mean_msnbc_leo","channel_median_cnn_leo","channel_median_fnc_leo","channel_median_msnbc_leo","channel_cnn_milena","channel_fnc_milena","channel_msnbc_milena","rtg_cnn_milena","rtg_fnc_milena","rtg_msnbc_milena","shr_cnn_milena","shr_fnc_milena","shr_msnbc_milena","channel_fnc_pc","channel_cnn_pc","channel_msnbc_pc","rtg_fnc_pc","has_ads","t_econ","t_culture","t_other","t_econ_minus_culture","t_politicians_candidates_and_political_campaigns","t_politician_candidate_voting_behavior_in_office_or_positions_on_political_issues","t_politician_candidate_benefitting_from_special_wealthy_interests","t_politician_candidate_personal_moral_values_and_personal_history","t_politician_candidate_campaign_activities_polling_horserace_coverage","t_politician_candidate_competence_endorsements_constituent_service","t_economic_policy_and_economic_conditions","t_taxes","t_taxes_on_wealthy","t_taxes_on_corporations","t_taxes_on_middle_class","t_trade_policy","t_trade_with_china","t_trade_with_mexico","t_prices","t_housing_prices","t_food_prices","t_energy_and_gas_prices","t_education_prices_and_student_loan_debt","t_inflation","t_other_prices","t_energy_policy","t_pipelines_fracking","t_green_energy_including_nuclear","t_energy_independence","t_economic_inequality_and_poverty","t_employment_jobs","t_job_creation_job_loss","t_increasing_diminishing_pay_good_jobs","t_labor_issues","t_minimum_wage","t_unions_strikes","t_work_conditions_safety_work_hours","t_economic_forecasts_and_recessions","t_economic_performance_of_president_or_party","t_regulation_and_red_tape","t_deficit_surplus_budget_debt","t_economic_performance_of_business","t_economic_performance_of_small_family_businesses","t_economic_performance_of_big_businesses","t_misconduct_of_businesses","t_businesses_overcharging_customers","t_businesses_releasing_unsafe_or_defective_products","t_businesses_polluting_including_oil_spills","t_large_businesses_killing_small_businesses","t_corporate_fraud","t_misconduct_of_big_banks_wall_street","t_bailouts_and_stimulus_spending","t_farms_agriculture","t_manufacturing","t_transportation_infrastructure_utilities","t_stock_market_conditions","t_entitlements_healthcare_welfare_social_safety_net","t_healthcare","t_medicare_medicaid","t_affordable_care_act_obamacare","t_veterans_affairs","t_healthcare_costs","t_expanding_access_to_healthcare","t_universal_healthcare_medicare_for_all","t_vaccination","t_epidemics_pandemics","t_housing_homelessness_food_assistance_for_poor","t_social_security","t_privatization_of_social_security","t_funding_social_security","t_childcare","t_veterans","t_senior_issues","t_unemployment_and_disability_insurance","t_education","t_primary_and_secondary_education","t_charter_private_schools_school_lotteries","t_curricular_reforms","t_politicized_curricular_reforms_woke_social_justice_oriented","t_non_politicized_curricular_reforms","t_universities","t_campus_protests","t_government_functioning","t_judicial_system_supreme_court","t_appointment_of_judges","t_supreme_court_decisions","t_supreme_court_decisions_about_economic_policy_healthcare_entitlements_social_safety_net","t_supreme_court_decisions_about_immigration_abortion_guns_religion_race_social_issues","t_congressional_bills_debate_negotiation_votes","t_congressional_bills_debate_negotiation_votes_about_economic_policy_and_economic_conditions","t_congressional_bills_debate_negotiation_votes_about_entitlements_healthcare_welfare_social_safety_net","t_congressional_bills_debate_negotiation_votes_about_immigration_abortion_guns_religion_race_social_issues","t_congressional_bills_debate_negotiation_votes_about_education","t_congressional_bills_debate_negotiation_votes_about_military_and_foreign_policy","t_white_house_appointments","t_government_reform","t_government_investigation_of_wrongdoing_by_elected_officials","t_election_administration_and_security","t_crime_and_safety","t_terrorism","t_islamic_terrorism","t_non_islamic_terrorism","t_guns","t_mass_shootings","t_gun_control","t_gangs_and_organized_crime","t_drugs","t_marijuana_and_marijuana_policy","t_tobacco","t_opioids_synthetic_drugs","t_trials_incarceration_sentences","t_policing_non_race_related","t_violent_riots_non_race_related","t_social_issues_and_women_and_minority_issues","t_opioid_crisis","t_womens_rights","t_sexual_harassment_abuse_number_metoo_domestic_violence","t_equal_pay_rights_representation_in_workforce","t_protests_or_social_movements_about_womens_rights","t_abortion_contraception_birth_control","t_racial_equity_race_relations_civil_rights_racism","t_affirmative_action_race_related_dei","t_protests_about_racial_equity_black_lives_matter","t_racial_disparities_in_policing_police_use_of_force_against_blacks","t_poverty_of_blacks","t_crime_committed_by_blacks_in_black_neighborhoods","t_lgbtq_rights_policies","t_gay_marriage_and_civil_unions","t_transgender_people","t_environment_climate","t_consequences_of_climate_change","t_scientific_evidence_of_against_climate_change","t_adaptation_to_climate_change","t_religion_faith","t_first_amendment_religious_freedoms","t_islamophobia_policies_targeting_muslims","t_patriotism_and_historical_monuments","t_changing_moral_family_values","t_freedom_of_speech_political_correctness_cancel_culture","t_immigration_to_the_us_immigrants_in_the_us","t_border_security_border_conditions_illegal_immigration","t_deportation_of_illegal_immigrants","t_immigrants_committing_crimes","t_immigrants_voting","t_immigrants_draining_public_resources_welfare","t_immigrants_taking_american_jobs","t_immigrants_changing_american_culture","t_immigrants_contributing_to_the_economy","t_science_and_technology","t_military_and_national_security","t_foreign_relations_with_policy_toward_europe","t_foreign_relations_with_policy_toward_asia","t_foreign_relations_with_policy_toward_china","t_foreign_relations_with_policy_toward_russia","t_foreign_relations_with_policy_toward_north_korea","t_foreign_relations_with_policy_toward_latin_america","t_foreign_relations_with_policy_toward_mexico","t_foreign_relations_with_policy_toward_africa","t_foreign_relations_with_policy_toward_middle_east","t_government_surveillance","t_cybersecurity_hacks","t_military_spending_budget_waste","t_natural_or_manmade_disasters_extreme_weather_events_in_the_us","t_extreme_weather_events","t_preparedness_for_natural_disasters","t_government_response_to_natural_disasters","t_plane_crashes_or_other_manmade_disasters","t_international_events","t_terrorism_in_countries_other_than_us","t_wars_not_involving_the_us","t_protests_disturbances_in_countries_other_than_us","t_elections_in_countries_other_than_us","t_international_economic_policy_economic_conditions","t_international_humanitarian_issues_refugees_to_countries_other_than_the_us","t_international_natural_disasters","t_international_agreements_and_organizations","t_environmental_agreements","t_trade_agreements","t_security_agreements","t_international_organizations","t_general_anti_elite_anti_politician_anti_media_rhetoric","t_media_bias","t_influence_of_the_wealthy_on_politics","t_influence_of_hollywood_and_cultural_elites","t_immorality_incompetence_of_politicians","t_entertainment_popular_culture_sports","t_commercial_non_political_advertising"
"repprim_2012_House_13_9",2012,"house","georgia","ga",13,9,"13_9",5,3,1,"repprim","zoller, martha","republican","challenger",FALSE,FALSE,32417,90163,0.178884983,FALSE,,,,,,,,,,0,848543.9765,0.492907512,0.954001128,0.025694129,0.085012886,0.020304743,0.24299446,0.152322632,10.34848561,0.085988105,0.627140907,133923.666666667,11005.0333333333,13108.7333333333,228.808,76.3,1356.800008,8.2,-0.19928971,0.742227757,0.062765935,0.058804092,0.019025183,678675.6901,0.495596252,0.970158099,0.01920777,0.053162705,0.010634131,0.26084471,0.11438419,10.0761283,334,336,393587.93,393076.6,266815.1,54037.46,66250,0,0,136058,,,34.5055786,44.99889446,41.96184008,34.6996055,42.59684398,41.95059175,35.20730483,44.2188003,91.95584553,0.134813857,0.583815346,0.129935999,0.735162733,3.311426501,0.64417869,-28.53929621,-29.65495344,11.89549343,0.028081901,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"repprim_2020_House_17_14",2020,"house","illinois","il",17,14,"17_14",3,2,1,"repprim","oberweis, jim","republican","challenger",FALSE,FALSE,13333,52093,0.255946096,TRUE,,,,,,,,,,0,840749.8438,0.496976079,0.88015207,0.06756199,0.19420381,0.05228594,0.258746752,0.127757293,10.95593211,0.095550269,0.639053404,133705.333333333,13168.9333333333,17386.6,256.326,74.0666666666667,3019.01001,13,0.30863445,0.949020445,0.087013084,0.07909644,0.013674907,1741066.726,0.499399031,0.943006552,0.033804827,0.105813626,0.023188621,0.304028406,0.08015923,10.38653015,2130,2605,3297857.2,3207797.84,1006489.8,190590.72,146930,5000,8179.43,33522,,0.5,44.61202186,48.85714286,55.44171779,50,52.5,59,55.28311397,57.63724122,64.84586807,0.1220625,0.4941875,0.1163125,0.6199375,2.6473125,0.6208125,-14.49938305,-9.288122517,-15.16265513,-0.061545945,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gen_2016_House_45_5",2016,"house","south carolina","sc",45,5,"45_5",5,3,0,"gen","mulvaney, mick","republican","incumbent",TRUE,FALSE,175909,291346,0.590732787,TRUE,"solid r","solid r",0,0,0,0,0,1,0,1,706891.7627,0.485940468,0.622223096,0.362460043,0.037205814,0.015316861,0.236146761,0.16295846,10.47797135,0.04878071,0.599221518,143969.666666667,12665.1333333333,14102.2,239.590333333333,92.4,2087.03670233333,4.93333333333333,-0.419739651,0.552889267,0.12452108,0.041377342,0.014073194,776793.8233,0.484795907,0.625871637,0.366318546,0.016709322,0.007809817,0.272201384,0.11915646,9.969003354,1100,3004,1271154.29,1317527.76,574286.35,10667.4,684520.02,0,0,60348,0.626368951,0.722530616,33.49654639,43.92984776,47.35129367,32.68931717,44.39388448,41.63708094,109.9612281,116.0139969,116.0415429,0.175695431,0.565698262,0.191309353,0.895568737,2.875505681,0.991188882,43.21890312,45.04637164,35.98012932,0.009964817,1,0.5,0,0.5,0.5,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"repprim_2004_Senate_6_0",2004,"senate","california","ca",6,0,"6_0",9,4,1,"repprim","ball, danney","republican",,,FALSE,37745,2267000,0.016649757,FALSE,,,,,,,,,,0,12636187.27,0.5065515,0.859291967,0.039540622,0.252421634,0.101167411,0.265027538,0.118270074,10.37707093,0.070417018,0.629150926,131630.333333333,8147.1,11192.6666666667,188.166666666667,93.3333333333333,1122.940023,5.6,0.392143622,0.807329949,0.109094511,0.077532302,0.019998015,10890993.64,0.506384826,0.868901651,0.038965314,0.230508363,0.092133034,0.276442513,0.119242507,10.22778462,,,,,,,,,,29052,,,37.66846094,41.4739644,43.41192985,38.1554734,41.39659722,44.37075348,60.55781728,55.53333782,56.39336792,0.170208449,0.408026867,0.181032671,1.022110771,2.769010098,1.081826359,-17.32802344,-4.242571317,-23.65948125,-0.147706578,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"repprim_2010_House_13_7",2010,"house","georgia","ga",13,7,"13_7",5,3,1,"repprim","hice, jody","republican","challenger",FALSE,FALSE,20034,76145,0.135770341,FALSE,,,,,,,,,,0,930837.1421,0.489828423,0.754945912,0.188434838,0.100087998,0.05661925,0.294829489,0.088396836,10.29991007,0.104940921,0.65808022,130420.333333333,10208.1333333333,12510.5666666667,217.297333333333,73.9333333333333,1102.26997866667,9.63333333333333,-0.187974432,0.771165524,0.081679717,0.048316751,0.01210323,316144.5491,0.495591139,0.83245973,0.13131384,0.049815301,0.03622643,0.295772131,0.07604367,10.18050649,134,1353,279017.35,278566.1,188472.26,22216.89,2500,0,0,122246,,0.7,33.85,37.84496124,37.27868852,34,37,43,36.34107424,39.61305699,89.28418457,0.130314815,0.568240741,0.13562963,0.611796296,2.889962963,0.610444444,-33.50269926,-28.53487164,9.227027198,0.012507296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"repprim_2018_Governor_9_0",2018,"governor","connecticut","ct",9,0,"9_0",1,1,1,"repprim","herbst, tim","republican","challenger",FALSE,FALSE,25063,142858,0.175439947,FALSE,,,,,,,,,,0,2212387.112,0.491498176,0.859783262,0.089331396,0.124505967,0.050885342,0.210056321,0.16581384,11.03040911,0.039508865,0.662032766,148716.333333333,13891.2666666667,15061.4333333333,250.679,98.3333333333333,2690.56339533333,3.93333333333333,0.512841635,0.948693994,0.099813514,0.070280113,0.018191269,1593860.247,0.488759369,0.904088492,0.069171635,0.067725044,0.026739873,0.257016244,0.125102014,10.53876772,2964,3640,,,,,,,,130420,,,44.8761317,50.24326975,49.14608098,41.62497937,56.24997611,50.24997611,66.23131855,68.61333049,68.69485186,0.155103516,0.505732619,0.162487153,0.916853634,3.077248677,0.971263188,-3.300693294,1.496713788,-11.34022447,-0.050000827,1,0.5,0,0.5,0.5,0.5,0,0,0.25,0,0.25,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gen_2018_House_42_15",2018,"house","pennsylvania","pa",42,15,"42_15",2,1,0,"gen","boser, susan","democrat","challenger",FALSE,FALSE,78327,243572,0.321576372,FALSE,"solid r","lean d",1,0,0,0,0,0,0,1,774173.7758,0.490165981,0.862515691,0.095926729,0.18243056,0.04155758,0.234730598,0.166556289,10.83294992,0.041855995,0.639336368,148716.333333333,13891.2666666667,15061.4333333333,250.679,98.3333333333333,2690.56339533333,3.93333333333333,0.413054594,0.82185623,0.11716973,0.053803358,0.014260299,1326874,0.484564327,0.928656891,0.051758049,0.075812984,0.019585059,0.251494694,0.149223676,10.30057585,184,224,144712.13,145888.87,67311.23,40332.11,5103.93,1941.46,3518.09,178922,,,33.84253209,43.2002652,45.79820676,33.55684994,42.65097856,44.69804287,95.3989717,123.9283823,109.7194466,0.153040235,0.395612411,0.169498374,0.837517707,2.412770353,0.932605307,51.00172347,30.50352967,29.66734473,-0.160121034,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gen_2006_House_6_12",2006,"house","california","ca",6,12,"6_12",9,4,0,"gen","lantos, tom","democrat","incumbent",TRUE,FALSE,138650,182324,0.760459402,TRUE,"solid d","solid d",0,0,0,0,1,0,0,1,666461.0071,0.496525572,0.643578382,0.050271859,0.203918548,0.306149759,0.205949305,0.125403025,11.18801752,0.042580523,0.640573859,136261.666666667,9227.66666666667,11744.3666666667,201.266666666667,83.8,1283.63330066667,4.63333333333333,0.667325125,1.213592464,0.04109565,0.065884137,0.014216826,915062.4055,0.499180819,0.673445035,0.055398647,0.193429189,0.271156318,0.210657029,0.121460274,10.99906535,661,3827,1029421,695534,802635,195811,171635,6,0,26739,0.264940543,0.320120567,49.76335878,55.96721311,54.44,56,59,60,55.23173061,59.23644179,58.39929427,0.186818182,0.201636364,0.255181818,1.154272727,1.264545455,1.565454545,-12.4767107,-9.223912175,-21.60616668,-0.354097081,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gen_2016_Senate_45_0",2016,"senate","south carolina","sc",45,0,"45_0",5,3,0,"gen","scott, tim","republican","incumbent",TRUE,FALSE,1241609,1998631,0.605694541,TRUE,"solid r","solid r",0,0,0,0,0,1,0,1,4168710.453,0.488946376,0.613319038,0.367827834,0.045376194,0.018853128,0.229160204,0.169922587,10.48042811,0.051716898,0.571980899,143969.666666667,12665.1333333333,14102.2,239.590333333333,92.4,2087.03670233333,4.93333333333333,-0.168902526,0.563846134,0.103272454,0.039061455,0.015195471,3496737.334,0.487483874,0.611802686,0.377703037,0.021077183,0.010494277,0.270798098,0.1188186,9.991109389,2979,79331,6194855,4795257,3091912,113529,2850039,449200,0,11940,0.692720163,0.777336537,31.46057969,41.19424784,45.45902446,31.47955694,41.30560911,42.69799207,83.67197722,90.07160767,101.7478843,0.184111225,0.584795041,0.191159853,1.0122324,3.249191576,1.073592856,17.12969132,18.73869432,21.68975376,0.029061596,1,0.233347566,0.266652434,0.5,-0.033304868,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233347566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266652434,0,0,0,0,0,0,0.266652434,0,0,0.266652434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gen_2008_House_33_2",2008,"house","new hampshire","nh",33,2,"33_2",1,1,0,"gen","horn, jennifer","republican","challenger",FALSE,FALSE,138222,326554,0.423274558,FALSE,"solid d","likely d",0,0,1,0,0,0,0,0,670249.4106,0.494624909,0.969996384,0.010322533,0.017604921,0.019681083,0.226195341,0.139091013,10.62986501,0.047721863,0.666030039,137857.666666667,10129.9,12391.2,215.537666666667,59.6,1355.32332366667,5.33333333333333,0.613172012,1.043612412,0.066729211,0.076293307,0.02466787,689092.8058,0.490943839,0.980497931,0.00617592,0.010488968,0.013326149,0.25209225,0.134159404,10.34468065,197,309,555502.96,552321,189911.95,35413.99,70607.19,0,23709.16,109835,,,36.16103783,42.39232547,44.92508393,36.4751959,41.69060051,42.48204962,93.53135403,99.55798607,135.1906752,0.137737632,0.335981355,0.185718712,0.92647874,2.424855959,1.223177115,26.6208722,28.69247767,55.13173602,-0.21975209,1,0.666666667,0,0.333333333,0.666666667,0.333333333,0.265944645,0.067388688,0,0,0,0.501805054,0.265944645,0,0,0,0,0,0,0.101083032,0,0,0.101083032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067388688,0,0,0,0,0,0.067388688,0,0,0,0,0,0.164861613,0.164861613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"demprim_2018_House_37_7",2018,"house","north carolina","nc",37,7,"37_7",5,3,1,"demprim","parker, grayson","democrat","challenger",FALSE,FALSE,10587,32086,0.329956991,FALSE,,,,,,,,,,0,831993.3587,0.48759134,0.737908993,0.231345729,0.110860668,0.030745278,0.227134803,0.184428983,10.59470981,0.043198826,0.554004309,148716.333333333,13891.2666666667,15061.4333333333,250.679,98.3333333333333,2690.56339533333,3.93333333333333,-0.333386652,0.605874056,0.058395491,0.061679458,0.015851224,595443.325,0.491873427,0.723959311,0.259620127,0.059418829,0.016420562,0.25538347,0.124461571,10.04134608,,,,,,,,,,178284,,,35.4126392,58.31101702,46.46077812,33.93475423,65.15790506,47.94046524,126.3193255,145.5151813,137.0522365,0.170062172,0.508071726,0.210689594,0.955422808,3.019103427,1.198974856,74.02018192,61.4254256,57.00984196,-0.047661719,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gen_2008_Senate_23_0",2008,"senate","maine","me",23,0,"23_0",1,1,0,"gen","collins, susan m.","republican","incumbent",TRUE,FALSE,444300,723810,0.613835122,TRUE,"likely r","lean r",0,1,0,0,0,0,0,1,1274091.504,0.490557673,0.973332312,0.009763437,0.010828386,0.016904251,0.222854313,0.151993088,10.44815863,0.055144261,0.642329424,137857.666666667,10129.9,12391.2,215.537666666667,59.6,1355.32332366667,5.33333333333333,0.295317725,0.841680995,0.081948891,0.092456748,0.025926063,1266926.806,0.487796931,0.981162524,0.005267458,0.006736048,0.013570017,0.249135997,0.142588988,10.14801504,4657,81352,7593350,7765295,4108822,302154,2696652,8576,0,379,0.536703612,0.521872828,31.99035105,37.16334741,44.36445083,33.62486681,33.93744042,46.25046264,59.86001847,62.74142613,71.93500503,0.104432373,0.39976315,0.113811368,0.785160405,2.987866596,0.914766437,-10.62542276,-5.027518367,-8.112215172,-0.155970295,1,0.434836143,0,0.565163857,0.434836143,0.565163857,0.274673234,0,0.078802804,0,0.21168782,0.273694513,0.02702532,0,0,0,0,0,0,0.02702532,0,0,0,0.02702532,0,0,0.021216139,0,0,0,0,0.056450085,0.056450085,0,0,0,0,0,0,0,0.049535897,0.04631559,0.04612616,0.04612616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13411631,0.107596136,0.05152491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026520174,0,0.02702532,0.02702532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"demprim_2018_House_37_4",2018,"house","north carolina","nc",37,4,"37_4",5,3,1,"demprim","laws, michelle","democrat","challenger",FALSE,FALSE,11120,67714,0.164220102,FALSE,,,,,,,,,,0,730712.5988,0.479372516,0.731410829,0.180502432,0.094982247,0.088086739,0.228625113,0.121234956,11.00609965,0.0402858,0.592290819,148716.333333333,13891.2666666667,15061.4333333333,250.679,98.3333333333333,2690.56339533333,3.93333333333333,0.387788424,0.940893638,0.051338064,0.082462168,0.021194914,700206.376,0.483874078,0.766058104,0.188706447,0.052121595,0.045235449,0.240574111,0.0782092,10.40858531,36,36,0,0,0,0,0,0,0,178275,,,32.42201835,51.61538462,42.13207547,29,57.5,45,117.3761765,136.982,130.8887271,0.233347826,0.432173913,0.310086957,1.089217391,2.104956522,1.500043478,65.00244937,52.38887289,50.83744363,-0.123559532,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"demprim_2018_House_41_3",2018,"house","oregon","or",41,3,"41_3",9,4,1,"demprim","barnett, charles","democrat",,,FALSE,1586,100488,0.015782979,FALSE,,,,,,,,,,0,864419.5824,0.494820356,0.840574201,0.057371246,0.110160275,0.102054554,0.204564839,0.134957588,10.96136675,0.039795365,0.627611041,148716.333333333,13891.2666666667,15061.4333333333,250.679,98.3333333333333,2690.56339533333,3.93333333333333,1.166324399,0.932736757,0.059107009,0.100131776,0.016028538,178749.2531,0.494760079,0.877988068,0.051438609,0.069312356,0.070573323,0.246114897,0.105300036,10.42218832,,,,,,,,,,178631,,,39.44186047,44.35365854,54.13461538,41,43.5,60,102.4235572,106.2028745,157.8819861,0.182071429,0.447821429,0.116857143,0.957178571,2.049892857,0.654285714,33.37025502,37.67019664,77.87606774,-0.107912017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
